Id_x,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Text_lenght,score_pos_neg,Id_y,ratio_helpful,Time_converted
293720.9818181818,0.4,0.6181818181818182,4.4,1310802676.3636363,64.7090909090909,0.8909090909090909,55,0.6470588235294118,2011-07
191887.08333333334,0.8333333333333334,1.0833333333333333,3.4166666666666665,1278806400.0,183.58333333333334,0.4166666666666667,12,0.7692307692307693,2010-07
279929.5625,21.5625,22.0,4.1875,1272423600.0,190.375,0.625,16,0.9801136363636364,2010-04
273111.36842105264,2.736842105263158,3.3157894736842106,4.368421052631579,1222698694.7368422,59.68421052631579,0.868421052631579,38,0.8253968253968254,2008-09
219330.54545454544,0.45454545454545453,0.6363636363636364,3.6363636363636362,1321872872.7272727,134.36363636363637,0.6363636363636364,11,0.7142857142857143,2011-11
244458.72727272726,0.36363636363636365,1.5454545454545454,4.363636363636363,1295403054.5454545,80.81818181818181,1.0,11,0.23529411764705885,2011-01
293353.22641509434,2.0,2.4339622641509435,4.09433962264151,1285832513.2075472,220.69811320754718,0.6415094339622641,53,0.821705426356589,2010-09
353807.8181818182,0.9090909090909091,1.7272727272727273,3.3636363636363638,1347785018.1818182,140.72727272727272,0.18181818181818182,11,0.5263157894736842,2012-09
298446.0,3.0,20.0,1.0,1290816000.0,92.0,0.0,14,0.15,2010-11
237955.82352941178,3.9411764705882355,4.705882352941177,4.0588235294117645,1286028423.5294118,137.52941176470588,0.7647058823529411,17,0.8375,2010-10
322944.5,4.208333333333333,4.291666666666667,3.9166666666666665,1322208000.0,112.95833333333333,0.625,24,0.9805825242718446,2011-11
225704.7142857143,1.7857142857142858,2.142857142857143,4.0,1319099657.142857,400.0,0.7142857142857143,14,0.8333333333333334,2011-10
289880.35714285716,1.1428571428571428,1.2142857142857142,4.642857142857143,1292519314.2857144,48.57142857142857,0.9285714285714286,14,0.9411764705882353,2010-12
205475.2142857143,0.7142857142857143,0.7857142857142857,3.4285714285714284,1279084114.2857144,59.142857142857146,0.5,14,0.9090909090909092,2010-07
216387.36363636365,0.6363636363636364,1.0,3.3636363636363638,1278837818.1818182,69.72727272727273,0.45454545454545453,11,0.6363636363636364,2010-07
250029.33333333334,0.6666666666666666,0.9047619047619048,4.333333333333333,1195924114.2857144,45.142857142857146,0.8095238095238095,21,0.7368421052631579,2007-11
286947.1818181818,0.09090909090909091,0.18181818181818182,4.454545454545454,1322092800.0,146.54545454545453,0.8181818181818182,22,0.5,2011-11
288466.0,6.2727272727272725,6.454545454545454,4.636363636363637,1222630690.909091,201.36363636363637,0.8181818181818182,11,0.971830985915493,2008-09
298162.76923076925,1.9230769230769231,2.076923076923077,4.461538461538462,1322072861.5384614,104.6923076923077,0.8461538461538461,13,0.9259259259259258,2011-11
288377.9166666667,0.9166666666666666,6.75,3.3333333333333335,1252713600.0,69.5,0.16666666666666666,12,0.13580246913580246,2009-09
227569.17857142858,0.25,0.39285714285714285,3.4642857142857144,1324706400.0,73.64285714285714,0.5357142857142857,28,0.6363636363636364,2011-12
294852.0909090909,4.0,4.2727272727272725,4.7272727272727275,1314387490.909091,558.0909090909091,0.9090909090909091,11,0.9361702127659575,2011-08
302823.08,0.36,0.4,4.48,1347138432.0,127.04,0.88,25,0.8999999999999999,2012-09
322599.1818181818,1.0909090909090908,1.1818181818181819,3.1818181818181817,1287815563.6363637,82.81818181818181,0.18181818181818182,11,0.9230769230769229,2010-10
190871.3076923077,1.0769230769230769,1.1538461538461537,3.1538461538461537,1322604553.8461537,143.23076923076923,0.5384615384615384,13,0.9333333333333333,2011-11
308417.74074074073,0.9629629629629629,2.3333333333333335,3.740740740740741,1299004800.0,146.1851851851852,0.5555555555555556,27,0.4126984126984127,2011-03
306977.71428571426,0.7142857142857143,1.5,1.7857142857142858,1333121142.857143,223.0,0.21428571428571427,14,0.4761904761904762,2012-03
260379.16666666666,2.0,2.5,3.5416666666666665,1311696000.0,136.29166666666666,0.5416666666666666,24,0.8,2011-07
345818.1724137931,0.7241379310344828,0.7586206896551724,4.206896551724138,1310714813.7931035,108.34482758620689,0.6551724137931034,29,0.9545454545454546,2011-07
262683.8,1.0666666666666667,3.933333333333333,3.1333333333333333,1201190400.0,17.666666666666668,0.06666666666666667,15,0.2711864406779661,2008-01
340543.1666666667,1.375,1.5833333333333333,4.833333333333333,1279648800.0,28.0,0.9583333333333334,24,0.868421052631579,2010-07
224773.68181818182,1.0454545454545454,2.090909090909091,2.6363636363636362,1334283054.5454545,102.31818181818181,0.4090909090909091,22,0.5,2012-04
286143.0,3.0,5.0,2.0,1340928000.0,125.0,0.0,11,0.6,2012-06
364515.3043478261,2.347826086956522,2.4782608695652173,4.695652173913044,1254625669.5652175,214.08695652173913,0.9565217391304348,23,0.9473684210526317,2009-10
272128.17647058825,0.9411764705882353,3.7058823529411766,1.2941176470588236,1270806776.4705882,100.0,0.058823529411764705,17,0.25396825396825395,2010-04
351285.1666666667,0.16666666666666666,0.25,4.833333333333333,1262124000.0,39.083333333333336,0.9166666666666666,12,0.6666666666666666,2009-12
297893.5,1.4285714285714286,1.6428571428571428,4.071428571428571,1291019657.142857,61.285714285714285,0.5714285714285714,14,0.8695652173913044,2010-11
301935.3333333333,5.095238095238095,5.904761904761905,1.7142857142857142,1310264228.5714285,594.2857142857143,0.19047619047619047,21,0.8629032258064515,2011-07
247112.2,0.13333333333333333,0.26666666666666666,4.066666666666666,1304697600.0,160.53333333333333,0.8666666666666667,15,0.5,2011-05
316320.54545454547,14.0,20.0,1.0,1287360000.0,47.0,0.0,11,0.7,2010-10
221706.18181818182,0.2727272727272727,0.36363636363636365,2.909090909090909,1317332945.4545455,149.0909090909091,0.2727272727272727,11,0.7499999999999999,2011-09
308543.8333333333,1.6111111111111112,1.9444444444444444,4.444444444444445,1287398400.0,64.11111111111111,0.8333333333333334,18,0.8285714285714286,2010-10
243598.83333333334,0.08333333333333333,0.16666666666666666,3.6666666666666665,1318413600.0,108.83333333333333,0.5833333333333334,12,0.5,2011-10
283956.0909090909,0.36363636363636365,0.5454545454545454,5.0,1323852218.1818182,36.81818181818182,1.0,11,0.6666666666666667,2011-12
298787.1785714286,3.9642857142857144,4.892857142857143,2.0714285714285716,1304923885.7142856,362.82142857142856,0.21428571428571427,28,0.8102189781021898,2011-05
308726.3076923077,1.3076923076923077,1.9230769230769231,3.6153846153846154,1304806153.8461537,180.46153846153845,0.38461538461538464,13,0.6799999999999999,2011-05
297224.7368421053,2.6315789473684212,2.9473684210526314,3.9473684210526314,1247947957.8947368,119.52631578947368,0.7368421052631579,19,0.892857142857143,2009-07
271544.25,70.5,73.0,5.0,1309233600.0,158.66666666666666,1.0,12,0.9657534246575342,2011-06
331544.0625,26.6875,29.5,3.875,1286128800.0,36.8125,0.8125,16,0.9046610169491526,2010-10
295463.75,2.1666666666666665,2.4166666666666665,5.0,1267804800.0,161.58333333333334,1.0,12,0.896551724137931,2010-03
335391.1875,0.625,1.375,3.9375,1264761000.0,50.125,0.6875,16,0.45454545454545453,2010-01
298529.0,3.0,5.0,3.0,1253664000.0,122.0,0.0,14,0.6,2009-09
317785.6153846154,0.6923076923076923,0.8461538461538461,4.769230769230769,1330280861.5384614,180.53846153846155,0.9230769230769231,13,0.8181818181818181,2012-02
367069.0909090909,0.5454545454545454,0.6363636363636364,4.545454545454546,1273842327.2727273,112.18181818181819,1.0,11,0.8571428571428571,2010-05
333544.4,1.35,1.8,3.65,1314614880.0,52.7,0.7,20,0.75,2011-08
329787.5853658537,0.5609756097560976,0.7560975609756098,3.8292682926829267,1309602731.707317,116.95121951219512,0.6341463414634146,41,0.7419354838709679,2011-07
297125.0909090909,3.4545454545454546,3.6363636363636362,4.636363636363637,1254960000.0,150.54545454545453,0.9090909090909091,11,0.9500000000000001,2009-10
244132.54545454544,0.8181818181818182,0.9090909090909091,5.0,1249556072.7272727,78.9090909090909,1.0,11,0.9000000000000001,2009-08
328651.7272727273,0.5454545454545454,0.6363636363636364,3.5454545454545454,1307310545.4545455,50.27272727272727,0.36363636363636365,11,0.8571428571428571,2011-06
268079.5833333333,7.833333333333333,8.0,5.0,1249473600.0,84.41666666666667,1.0,12,0.9791666666666666,2009-08
236352.58823529413,0.29411764705882354,1.0588235294117647,3.588235294117647,1280193882.3529413,167.05882352941177,0.5294117647058824,17,0.2777777777777778,2010-07
286251.76923076925,0.3076923076923077,0.6923076923076923,4.846153846153846,1276081476.9230769,29.076923076923077,0.9230769230769231,13,0.4444444444444445,2010-06
262172.9375,6.25,6.375,4.625,1281960000.0,109.375,0.875,16,0.9803921568627451,2010-08
248509.16666666666,2.1666666666666665,3.5,3.3333333333333335,1330545600.0,152.05555555555554,0.2222222222222222,18,0.619047619047619,2012-02
258611.0,1.515625,2.4375,3.765625,1274464800.0,121.359375,0.671875,64,0.6217948717948718,2010-05
286116.0,3.0,4.0,5.0,1257724800.0,225.0,1.0,11,0.75,2009-11
309911.23529411765,2.0,2.823529411764706,4.9411764705882355,1175040000.0,33.11764705882353,1.0,17,0.7083333333333333,2007-03
252261.08,0.4,0.52,4.44,1300378752.0,51.16,0.84,25,0.7692307692307693,2011-03
345717.7037037037,2.1481481481481484,2.3333333333333335,4.296296296296297,1288825600.0,226.4814814814815,0.8148148148148148,27,0.9206349206349207,2010-11
227994.27777777778,0.9444444444444444,1.0555555555555556,4.333333333333333,1282555200.0,162.33333333333334,0.8333333333333334,18,0.8947368421052632,2010-08
301233.52,1.76,2.38,4.04,1213057728.0,71.94,0.62,50,0.7394957983193278,2008-06
232213.2857142857,0.2857142857142857,0.42857142857142855,4.928571428571429,1291291200.0,65.14285714285714,1.0,14,0.6666666666666666,2010-12
316276.54545454547,6.0,10.0,1.0,1280275200.0,63.0,0.0,11,0.6,2010-07
234709.18181818182,0.09090909090909091,0.2727272727272727,4.454545454545454,1343088000.0,25.90909090909091,0.7272727272727273,11,0.33333333333333337,2012-07
314799.7826086957,4.826086956521739,5.913043478260869,2.391304347826087,1196917982.6086957,58.04347826086956,0.30434782608695654,23,0.8161764705882354,2007-12
343513.0833333333,0.25,1.25,5.0,1272700800.0,22.5,1.0,12,0.2,2010-05
273781.26086956525,0.2608695652173913,0.4782608695652174,3.608695652173913,1292157078.2608695,238.47826086956522,0.5652173913043478,23,0.5454545454545454,2010-12
293180.2,4.0,10.0,3.0,1195171200.0,46.0,0.0,25,0.4,2007-11
228261.08333333334,1.3333333333333333,1.6666666666666667,4.083333333333333,1252778400.0,34.5,0.75,12,0.7999999999999999,2009-09
345160.1666666667,1.5,4.5,2.5,1266040800.0,122.0,0.25,12,0.3333333333333333,2010-02
286958.0,2.8518518518518516,2.925925925925926,4.925925925925926,1217344000.0,18.185185185185187,0.9629629629629629,27,0.9746835443037973,2008-07
217200.64285714287,3.0,4.0,5.0,1160956800.0,41.0,1.0,14,0.75,2006-10
243872.77142857143,0.7714285714285715,1.0714285714285714,4.185714285714286,1305348480.0,110.82857142857142,0.7285714285714285,70,0.7200000000000001,2011-05
285263.2631578947,0.7368421052631579,1.7894736842105263,4.0,1195157557.8947368,40.36842105263158,0.9473684210526315,19,0.4117647058823529,2007-11
220886.8148148148,0.18518518518518517,0.5185185185185185,4.518518518518518,1310732800.0,159.59259259259258,0.9629629629629629,27,0.35714285714285715,2011-07
285783.8181818182,6.636363636363637,7.818181818181818,3.5454545454545454,1171057745.4545455,190.45454545454547,0.45454545454545453,11,0.8488372093023256,2007-02
319417.45454545453,2.0,2.4545454545454546,4.7272727272727275,1202970763.6363637,88.36363636363636,0.9090909090909091,11,0.8148148148148148,2008-02
275234.6666666667,1.0666666666666667,1.1333333333333333,5.0,1317686400.0,163.06666666666666,1.0,15,0.9411764705882353,2011-10
324143.64285714284,0.42857142857142855,0.5,4.857142857142857,1317754285.7142856,65.85714285714286,0.9285714285714286,14,0.8571428571428571,2011-10
298107.12987012987,5.688311688311688,6.688311688311688,3.961038961038961,1265856498.7012987,133.93506493506493,0.7012987012987013,77,0.8504854368932039,2010-02
214928.36842105264,0.3157894736842105,0.7894736842105263,3.3684210526315788,1310710736.8421052,88.84210526315789,0.5789473684210527,19,0.39999999999999997,2011-07
319040.6666666667,1.8666666666666667,1.9333333333333333,1.1333333333333333,1275598080.0,140.13333333333333,0.0,15,0.9655172413793104,2010-06
305149.9285714286,0.35714285714285715,0.5714285714285714,3.5714285714285716,1334441828.5714285,215.85714285714286,0.7857142857142857,14,0.625,2012-04
293220.2,5.0,6.0,5.0,1318464000.0,81.0,1.0,25,0.8333333333333334,2011-10
271594.25,2.75,3.8125,2.9375,1266397200.0,102.5,0.125,16,0.7213114754098361,2010-02
168551.0,0.3076923076923077,0.46153846153846156,3.6923076923076925,1285406030.7692308,178.53846153846155,0.46153846153846156,13,0.6666666666666666,2010-09
268739.8823529412,1.588235294117647,3.176470588235294,4.294117647058823,1329934870.5882354,333.1764705882353,1.0,17,0.5,2012-02
274963.9166666667,0.75,0.9166666666666666,4.833333333333333,1282996800.0,26.5,1.0,12,0.8181818181818182,2010-08
306191.0576923077,2.2884615384615383,2.5384615384615383,4.0576923076923075,1263799384.6153846,72.88461538461539,0.8461538461538461,52,0.9015151515151515,2010-01
304520.1844660194,12.864077669902912,13.16504854368932,4.495145631067961,1281797685.4368932,261.02912621359224,0.9611650485436893,103,0.9771386430678466,2010-08
352268.73333333334,1.9333333333333333,3.1333333333333333,3.4,1261889280.0,69.86666666666666,0.5333333333333333,15,0.6170212765957447,2009-12
242414.73333333334,1.6,1.8666666666666667,4.666666666666667,1228775040.0,37.733333333333334,0.9333333333333333,15,0.8571428571428572,2008-12
289728.0,2.1818181818181817,2.4545454545454546,4.636363636363637,1228537309.090909,20.636363636363637,0.9090909090909091,11,0.8888888888888888,2008-12
297716.4,1.6666666666666667,1.7333333333333334,4.533333333333333,1224662400.0,53.06666666666667,1.0,15,0.9615384615384616,2008-10
318540.23076923075,0.6153846153846154,1.0,4.769230769230769,1321441476.9230769,27.76923076923077,0.9230769230769231,13,0.6153846153846154,2011-11
310285.35,0.4,0.7,4.5,1256532480.0,64.75,0.9,20,0.5714285714285715,2009-10
259754.9189189189,2.7567567567567566,3.7027027027027026,3.4594594594594597,1322688259.4594595,164.83783783783784,0.5405405405405406,37,0.7445255474452555,2011-11
316296.54545454547,1.0,5.0,2.0,1309824000.0,25.0,0.0,11,0.2,2011-07
346152.36363636365,0.36363636363636365,0.45454545454545453,3.6363636363636362,1309501963.6363637,134.27272727272728,0.6363636363636364,11,0.8,2011-07
288131.3043478261,1.1304347826086956,2.0,3.869565217391304,1328084452.173913,100.95652173913044,0.6086956521739131,23,0.5652173913043478,2012-02
315131.2266666667,22.36,23.52,4.453333333333333,1288038528.0,514.2266666666667,0.84,75,0.9506802721088435,2010-10
327907.25,0.08333333333333333,0.16666666666666666,5.0,1280707200.0,50.25,1.0,12,0.5,2010-08
328258.6666666667,0.4074074074074074,0.6296296296296297,4.777777777777778,1329756800.0,102.03703703703704,0.9629629629629629,27,0.6470588235294117,2012-02
266651.6111111111,0.25,1.1388888888888888,4.527777777777778,1325887200.0,138.66666666666666,0.9722222222222222,36,0.21951219512195122,2012-01
263370.77419354836,1.4516129032258065,2.5161290322580645,3.6451612903225805,1325777341.935484,159.38709677419354,0.45161290322580644,31,0.576923076923077,2012-01
298475.0,2.0,3.0,2.0,1334620800.0,51.0,0.0,14,0.6666666666666666,2012-04
231786.1,1.3,2.25,4.0,1310273280.0,104.05,0.75,20,0.5777777777777778,2011-07
298507.71428571426,0.38095238095238093,0.47619047619047616,4.142857142857143,1338303085.7142856,205.33333333333334,0.9523809523809523,21,0.8,2012-05
243628.9090909091,0.09090909090909091,0.45454545454545453,4.0,1280597236.3636363,62.90909090909091,0.7272727272727273,11,0.2,2010-07
277356.6666666667,0.43333333333333335,0.6666666666666666,3.9,1306474560.0,101.56666666666666,0.6333333333333333,30,0.65,2011-05
265188.525,0.9,2.6,4.225,1283994720.0,55.25,0.775,40,0.34615384615384615,2010-09
283504.6296296296,0.9629629629629629,1.8148148148148149,4.555555555555555,1327027200.0,151.85185185185185,1.0,27,0.5306122448979591,2012-01
289491.8181818182,1.3863636363636365,2.8181818181818183,4.363636363636363,1203626618.1818182,57.36363636363637,0.8409090909090909,44,0.49193548387096775,2008-02
236903.66666666666,0.8666666666666667,1.0,4.733333333333333,1309397760.0,61.0,0.9333333333333333,15,0.8666666666666667,2011-06
